※ 매월 말일자 통계 현황,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
,,2026년01월,,,,,,,,,2026년02월,,,,,,,,,2026년03월,,,,,,,,,2026년04월,,,,,,,,
,,전월인구수,,,당월인구수,,,인구증감,,,전월인구수,,,당월인구수,,,인구증감,,,전월인구수,,,당월인구수,,,인구증감,,,전월인구수,,,당월인구수,,,인구증감,,
행정기관코드,행정기관,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계
1000000000,전국  ,"25,436,665","25,680,713","51,117,378","25,432,356","25,678,802","51,111,158","-4,309","-1,911","-6,220","25,432,356","25,678,802","51,111,158","25,429,357","25,676,872","51,106,229","-2,999","-1,930","-4,929","25,429,357","25,676,872","51,106,229","25,425,930","25,675,441","51,101,371","-3,427","-1,431","-4,858","25,425,930","25,675,441","51,101,371","25,423,432","25,674,554","51,097,986","-2,498",-887,"-3,385"
1100000000,서울특별시  ,"4,481,099","4,818,449","9,299,548","4,480,849","4,818,852","9,299,701",-250,403,153,"4,480,849","4,818,852","9,299,701","4,482,300","4,821,829","9,304,129","1,451","2,977","4,428","4,482,300","4,821,829","9,304,129","4,480,938","4,823,462","9,304,400","-1,362","1,633",271,"4,480,938","4,823,462","9,304,400","4,477,462","4,821,211","9,298,673","-3,476","-2,251","-5,727"
1111000000,서울특별시 종로구 ,"65,668","71,380","137,048","65,539","71,259","136,798",-129,-121,-250,"65,539","71,259","136,798","65,495","71,269","136,764",-44,10,-34,"65,495","71,269","136,764","65,500","71,317","136,817",5,48,53,"65,500","71,317","136,817","65,420","71,296","136,716",-80,-21,-101
1114000000,서울특별시 중구 ,"56,560","61,245","117,805","56,484","61,234","117,718",-76,-11,-87,"56,484","61,234","117,718","56,464","61,161","117,625",-20,-73,-93,"56,464","61,161","117,625","56,567","61,195","117,762",103,34,137,"56,567","61,195","117,762","56,561","61,199","117,760",-6,4,-2
1117000000,서울특별시 용산구 ,"96,065","105,829","201,894","95,984","105,762","201,746",-81,-67,-148,"95,984","105,762","201,746","95,846","105,648","201,494",-138,-114,-252,"95,846","105,648","201,494","95,540","105,422","200,962",-306,-226,-532,"95,540","105,422","200,962","95,104","105,083","200,187",-436,-339,-775
1120000000,서울특별시 성동구 ,"132,541","142,065","274,606","132,585","142,110","274,695",44,45,89,"132,585","142,110","274,695","132,577","142,277","274,854",-8,167,159,"132,577","142,277","274,854","132,662","142,431","275,093",85,154,239,"132,662","142,431","275,093","132,590","142,327","274,917",-72,-104,-176
1121500000,서울특별시 광진구 ,"158,534","172,633","331,167","158,412","172,521","330,933",-122,-112,-234,"158,412","172,521","330,933","158,509","172,586","331,095",97,65,162,"158,509","172,586","331,095","158,449","172,674","331,123",-60,88,28,"158,449","172,674","331,123","158,364","172,665","331,029",-85,-9,-94
1123000000,서울특별시 동대문구 ,"168,825","177,416","346,241","169,928","178,692","348,620","1,103","1,276","2,379","169,928","178,692","348,620","170,741","179,652","350,393",813,960,"1,773","170,741","179,652","350,393","171,239","180,303","351,542",498,651,"1,149","171,239","180,303","351,542","171,281","180,375","351,656",42,72,114
1126000000,서울특별시 중랑구 ,"184,055","192,861","376,916","184,035","192,885","376,920",-20,24,4,"184,035","192,885","376,920","183,932","192,952","376,884",-103,67,-36,"183,932","192,952","376,884","183,800","192,865","376,665",-132,-87,-219,"183,800","192,865","376,665","183,773","192,797","376,570",-27,-68,-95
1129000000,서울특별시 성북구 ,"201,894","220,665","422,559","201,710","220,436","422,146",-184,-229,-413,"201,710","220,436","422,146","201,881","220,661","422,542",171,225,396,"201,881","220,661","422,542","201,797","220,981","422,778",-84,320,236,"201,797","220,981","422,778","201,576","220,876","422,452",-221,-105,-326
1130500000,서울특별시 강북구 ,"134,160","144,768","278,928","134,054","144,696","278,750",-106,-72,-178,"134,054","144,696","278,750","134,045","144,741","278,786",-9,45,36,"134,045","144,741","278,786","133,943","144,843","278,786",-102,102,0,"133,943","144,843","278,786","133,827","144,693","278,520",-116,-150,-266
1132000000,서울특별시 도봉구 ,"144,726","155,173","299,899","144,493","155,052","299,545",-233,-121,-354,"144,493","155,052","299,545","144,374","154,921","299,295",-119,-131,-250,"144,374","154,921","299,295","144,178","154,887","299,065",-196,-34,-230,"144,178","154,887","299,065","144,125","154,714","298,839",-53,-173,-226
1135000000,서울특별시 노원구 ,"231,254","252,287","483,541","230,693","251,768","482,461",-561,-519,"-1,080","230,693","251,768","482,461","230,633","251,660","482,293",-60,-108,-168,"230,633","251,660","482,293","230,739","251,748","482,487",106,88,194,"230,739","251,748","482,487","230,465","251,632","482,097",-274,-116,-390
1138000000,서울특별시 은평구 ,"215,160","239,977","455,137","215,076","239,784","454,860",-84,-193,-277,"215,076","239,784","454,860","214,765","239,576","454,341",-311,-208,-519,"214,765","239,576","454,341","214,621","239,488","454,109",-144,-88,-232,"214,621","239,488","454,109","214,346","239,204","453,550",-275,-284,-559
1141000000,서울특별시 서대문구 ,"141,821","158,326","300,147","141,721","158,221","299,942",-100,-105,-205,"141,721","158,221","299,942","141,730","158,445","300,175",9,224,233,"141,730","158,445","300,175","141,744","158,850","300,594",14,405,419,"141,744","158,850","300,594","141,593","158,802","300,395",-151,-48,-199
1144000000,서울특별시 마포구 ,"165,919","191,697","357,616","165,786","191,446","357,232",-133,-251,-384,"165,786","191,446","357,232","165,689","191,447","357,136",-97,1,-96,"165,689","191,447","357,136","165,646","191,320","356,966",-43,-127,-170,"165,646","191,320","356,966","165,611","191,283","356,894",-35,-37,-72
1147000000,서울특별시 양천구 ,"206,865","218,223","425,088","206,634","217,972","424,606",-231,-251,-482,"206,634","217,972","424,606","206,594","217,905","424,499",-40,-67,-107,"206,594","217,905","424,499","206,106","217,560","423,666",-488,-345,-833,"206,106","217,560","423,666","205,756","217,144","422,900",-350,-416,-766
1150000000,서울특별시 강서구 ,"262,638","287,073","549,711","262,496","287,040","549,536",-142,-33,-175,"262,496","287,040","549,536","262,142","286,908","549,050",-354,-132,-486,"262,142","286,908","549,050","262,058","286,927","548,985",-84,19,-65,"262,058","286,927","548,985","261,899","286,817","548,716",-159,-110,-269
1153000000,서울특별시 구로구 ,"187,514","196,315","383,829","187,220","196,006","383,226",-294,-309,-603,"187,220","196,006","383,226","187,037","195,763","382,800",-183,-243,-426,"187,037","195,763","382,800","186,998","195,838","382,836",-39,75,36,"186,998","195,838","382,836","186,886","195,832","382,718",-112,-6,-118
1154500000,서울특별시 금천구 ,"112,131","111,159","223,290","112,008","111,004","223,012",-123,-155,-278,"112,008","111,004","223,012","111,903","110,906","222,809",-105,-98,-203,"111,903","110,906","222,809","111,810","110,902","222,712",-93,-4,-97,"111,810","110,902","222,712","111,777","110,949","222,726",-33,47,14
1156000000,서울특별시 영등포구 ,"181,236","190,126","371,362","181,063","190,165","371,228",-173,39,-134,"181,063","190,165","371,228","180,918","190,137","371,055",-145,-28,-173,"180,918","190,137","371,055","180,925","190,252","371,177",7,115,122,"180,925","190,252","371,177","181,073","190,398","371,471",148,146,294
1159000000,서울특별시 동작구 ,"179,470","192,454","371,924","179,368","192,380","371,748",-102,-74,-176,"179,368","192,380","371,748","179,409","192,337","371,746",41,-43,-2,"179,409","192,337","371,746","179,595","192,641","372,236",186,304,490,"179,595","192,641","372,236","179,606","192,644","372,250",11,3,14
1162000000,서울특별시 관악구 ,"240,209","237,396","477,605","240,188","237,469","477,657",-21,73,52,"240,188","237,469","477,657","240,381","237,814","478,195",193,345,538,"240,381","237,814","478,195","240,443","238,025","478,468",62,211,273,"240,443","238,025","478,468","240,211","237,933","478,144",-232,-92,-324
1165000000,서울특별시 서초구 ,"196,924","217,504","414,428","197,453","217,954","415,407",529,450,979,"197,453","217,954","415,407","197,511","218,180","415,691",58,226,284,"197,511","218,180","415,691","197,362","218,178","415,540",-149,-2,-151,"197,362","218,178","415,540","197,052","217,947","414,999",-310,-231,-541
1168000000,서울특별시 강남구 ,"265,804","290,526","556,330","265,495","290,292","555,787",-309,-234,-543,"265,495","290,292","555,787","265,349","290,153","555,502",-146,-139,-285,"265,349","290,153","555,502","264,616","289,549","554,165",-733,-604,"-1,337","264,616","289,549","554,165","264,081","289,179","553,260",-535,-370,-905
1171000000,서울특별시 송파구 ,"307,898","335,452","643,350","309,111","336,710","645,821","1,213","1,258","2,471","309,111","336,710","645,821","310,717","338,325","649,042","1,606","1,615","3,221","310,717","338,325","649,042","311,179","338,892","650,071",462,567,"1,029","311,179","338,892","650,071","311,272","339,175","650,447",93,283,376
1174000000,서울특별시 강동구 ,"243,228","255,899","499,127","243,313","255,994","499,307",85,95,180,"243,313","255,994","499,307","243,658","256,405","500,063",345,411,756,"243,658","256,405","500,063","243,421","256,374","499,795",-237,-31,-268,"243,421","256,374","499,795","243,213","256,247","499,460",-208,-127,-335
2600000000,부산광역시  ,"1,575,600","1,666,000","3,241,600","1,574,469","1,665,242","3,239,711","-1,131",-758,"-1,889","1,574,469","1,665,242","3,239,711","1,574,040","1,664,976","3,239,016",-429,-266,-695,"1,574,040","1,664,976","3,239,016","1,572,969","1,664,258","3,237,227","-1,071",-718,"-1,789","1,572,969","1,664,258","3,237,227","1,571,952","1,663,409","3,235,361","-1,017",-849,"-1,866"
2611000000,부산광역시 중구 ,"17,665","18,853","36,518","17,641","18,808","36,449",-24,-45,-69,"17,641","18,808","36,449","17,641","18,758","36,399",0,-50,-50,"17,641","18,758","36,399","17,622","18,769","36,391",-19,11,-8,"17,622","18,769","36,391","17,617","18,780","36,397",-5,11,6
2614000000,부산광역시 서구 ,"48,825","53,067","101,892","48,702","52,931","101,633",-123,-136,-259,"48,702","52,931","101,633","48,659","52,913","101,572",-43,-18,-61,"48,659","52,913","101,572","48,567","52,885","101,452",-92,-28,-120,"48,567","52,885","101,452","48,506","52,806","101,312",-61,-79,-140
2617000000,부산광역시 동구 ,"40,685","43,166","83,851","40,647","43,118","83,765",-38,-48,-86,"40,647","43,118","83,765","40,552","43,001","83,553",-95,-117,-212,"40,552","43,001","83,553","40,542","42,988","83,530",-10,-13,-23,"40,542","42,988","83,530","40,510","42,965","83,475",-32,-23,-55
2620000000,부산광역시 영도구 ,"49,805","51,775","101,580","49,607","51,645","101,252",-198,-130,-328,"49,607","51,645","101,252","49,442","51,502","100,944",-165,-143,-308,"49,442","51,502","100,944","49,341","51,392","100,733",-101,-110,-211,"49,341","51,392","100,733","49,300","51,333","100,633",-41,-59,-100
2623000000,부산광역시 부산진구 ,"174,723","190,655","365,378","174,678","190,706","365,384",-45,51,6,"174,678","190,706","365,384","174,591","190,804","365,395",-87,98,11,"174,591","190,804","365,395","174,467","190,827","365,294",-124,23,-101,"174,467","190,827","365,294","174,413","190,744","365,157",-54,-83,-137
2626000000,부산광역시 동래구 ,"131,538","141,739","273,277","131,461","141,710","273,171",-77,-29,-106,"131,461","141,710","273,171","131,198","141,560","272,758",-263,-150,-413,"131,198","141,560","272,758","130,880","141,275","272,155",-318,-285,-603,"130,880","141,275","272,155","130,705","141,110","271,815",-175,-165,-340
2629000000,부산광역시 남구 ,"121,574","129,094","250,668","121,758","129,356","251,114",184,262,446,"121,758","129,356","251,114","122,619","130,130","252,749",861,774,"1,635","122,619","130,130","252,749","123,129","130,639","253,768",510,509,"1,019","123,129","130,639","253,768","123,206","130,707","253,913",77,68,145
2632000000,부산광역시 북구 ,"128,773","134,089","262,862","128,612","133,894","262,506",-161,-195,-356,"128,612","133,894","262,506","128,349","133,651","262,000",-263,-243,-506,"128,349","133,651","262,000","128,113","133,444","261,557",-236,-207,-443,"128,113","133,444","261,557","127,999","133,317","261,316",-114,-127,-241
2635000000,부산광역시 해운대구 ,"178,330","194,274","372,604","178,214","194,186","372,400",-116,-88,-204,"178,214","194,186","372,400","178,146","194,029","372,175",-68,-157,-225,"178,146","194,029","372,175","177,808","193,662","371,470",-338,-367,-705,"177,808","193,662","371,470","177,629","193,514","371,143",-179,-148,-327
2638000000,부산광역시 사하구 ,"141,867","144,355","286,222","141,456","144,078","285,534",-411,-277,-688,"141,456","144,078","285,534","141,022","143,631","284,653",-434,-447,-881,"141,022","143,631","284,653","140,693","143,252","283,945",-329,-379,-708,"140,693","143,252","283,945","140,331","142,927","283,258",-362,-325,-687
2641000000,부산광역시 금정구 ,"100,441","106,147","206,588","100,151","105,888","206,039",-290,-259,-549,"100,151","105,888","206,039","100,086","105,846","205,932",-65,-42,-107,"100,086","105,846","205,932","100,071","105,962","206,033",-15,116,101,"100,071","105,962","206,033","99,994","105,886","205,880",-77,-76,-153
2644000000,부산광역시 강서구 ,"77,671","72,628","150,299","77,974","72,874","150,848",303,246,549,"77,974","72,874","150,848","78,532","73,356","151,888",558,482,"1,040","78,532","73,356","151,888","78,797","73,617","152,414",265,261,526,"78,797","73,617","152,414","78,988","73,838","152,826",191,221,412
2647000000,부산광역시 연제구 ,"100,894","110,833","211,727","100,833","110,831","211,664",-61,-2,-63,"100,833","110,831","211,664","100,705","110,801","211,506",-128,-30,-158,"100,705","110,801","211,506","100,646","110,780","211,426",-59,-21,-80,"100,646","110,780","211,426","100,653","110,838","211,491",7,58,65
2650000000,부산광역시 수영구 ,"79,181","89,931","169,112","79,097","89,815","168,912",-84,-116,-200,"79,097","89,815","168,912","79,012","89,733","168,745",-85,-82,-167,"79,012","89,733","168,745","78,955","89,630","168,585",-57,-103,-160,"78,955","89,630","168,585","78,924","89,653","168,577",-31,23,-8
2653000000,부산광역시 사상구 ,"96,949","97,175","194,124","96,761","96,989","193,750",-188,-186,-374,"96,761","96,989","193,750","96,599","96,875","193,474",-162,-114,-276,"96,599","96,875","193,474","96,442","96,747","193,189",-157,-128,-285,"96,442","96,747","193,189","96,297","96,604","192,901",-145,-143,-288
2671000000,부산광역시 기장군 ,"86,679","88,219","174,898","86,877","88,413","175,290",198,194,392,"86,877","88,413","175,290","86,887","88,386","175,273",10,-27,-17,"86,887","88,386","175,273","86,896","88,389","175,285",9,3,12,"86,896","88,389","175,285","86,880","88,387","175,267",-16,-2,-18
2700000000,대구광역시  ,"1,152,579","1,200,453","2,353,032","1,152,176","1,200,073","2,352,249",-403,-380,-783,"1,152,176","1,200,073","2,352,249","1,151,654","1,199,807","2,351,461",-522,-266,-788,"1,151,654","1,199,807","2,351,461","1,150,700","1,199,342","2,350,042",-954,-465,"-1,419","1,150,700","1,199,342","2,350,042","1,150,292","1,199,068","2,349,360",-408,-274,-682
2711000000,대구광역시 중구 ,"48,242","52,765","101,007","48,285","52,814","101,099",43,49,92,"48,285","52,814","101,099","48,285","52,796","101,081",0,-18,-18,"48,285","52,796","101,081","48,421","52,928","101,349",136,132,268,"48,421","52,928","101,349","48,547","53,029","101,576",126,101,227
2714000000,대구광역시 동구 ,"165,727","173,554","339,281","165,669","173,498","339,167",-58,-56,-114,"165,669","173,498","339,167","165,398","173,355","338,753",-271,-143,-414,"165,398","173,355","338,753","165,224","173,182","338,406",-174,-173,-347,"165,224","173,182","338,406","165,087","173,175","338,262",-137,-7,-144
2717000000,대구광역시 서구 ,"81,168","82,788","163,956","81,177","82,841","164,018",9,53,62,"81,177","82,841","164,018","81,127","82,860","163,987",-50,19,-31,"81,127","82,860","163,987","81,059","82,794","163,853",-68,-66,-134,"81,059","82,794","163,853","81,029","82,782","163,811",-30,-12,-42
2720000000,대구광역시 남구 ,"64,484","71,058","135,542","64,994","71,503","136,497",510,445,955,"64,994","71,503","136,497","65,578","72,168","137,746",584,665,"1,249","65,578","72,168","137,746","65,906","72,640","138,546",328,472,800,"65,906","72,640","138,546","66,174","72,947","139,121",268,307,575
2723000000,대구광역시 북구 ,"202,629","207,225","409,854","202,139","206,751","408,890",-490,-474,-964,"202,139","206,751","408,890","201,970","206,511","408,481",-169,-240,-409,"201,970","206,511","408,481","201,810","206,405","408,215",-160,-106,-266,"201,810","206,405","408,215","201,650","206,226","407,876",-160,-179,-339
2726000000,대구광역시 수성구 ,"196,563","212,659","409,222","196,589","212,743","409,332",26,84,110,"196,589","212,743","409,332","196,537","212,760","409,297",-52,17,-35,"196,537","212,760","409,297","196,296","212,634","408,930",-241,-126,-367,"196,296","212,634","408,930","196,211","212,532","408,743",-85,-102,-187
2729000000,대구광역시 달서구 ,"253,088","263,971","517,059","252,812","263,685","516,497",-276,-286,-562,"252,812","263,685","516,497","252,501","263,518","516,019",-311,-167,-478,"252,501","263,518","516,019","252,041","263,101","515,142",-460,-417,-877,"252,041","263,101","515,142","251,742","262,935","514,677",-299,-166,-465
2771000000,대구광역시 달성군 ,"128,994","125,665","254,659","128,771","125,442","254,213",-223,-223,-446,"128,771","125,442","254,213","128,496","125,034","253,530",-275,-408,-683,"128,496","125,034","253,530","128,168","124,846","253,014",-328,-188,-516,"128,168","124,846","253,014","128,028","124,599","252,627",-140,-247,-387
2772000000,대구광역시 군위군 ,"11,684","10,768","22,452","11,740","10,796","22,536",56,28,84,"11,740","10,796","22,536","11,762","10,805","22,567",22,9,31,"11,762","10,805","22,567","11,775","10,812","22,587",13,7,20,"11,775","10,812","22,587","11,824","10,843","22,667",49,31,80
2800000000,인천광역시  ,"1,524,286","1,527,675","3,051,961","1,524,774","1,528,534","3,053,308",488,859,"1,347","1,524,774","1,528,534","3,053,308","1,525,266","1,529,101","3,054,367",492,567,"1,059","1,525,266","1,529,101","3,054,367","1,525,994","1,529,989","3,055,983",728,888,"1,616","1,525,994","1,529,989","3,055,983","1,526,524","1,530,702","3,057,226",530,713,"1,243"
2811000000,인천광역시 중구 ,"91,366","85,101","176,467","91,664","85,426","177,090",298,325,623,"91,664","85,426","177,090","91,923","85,602","177,525",259,176,435,"91,923","85,602","177,525","92,087","85,761","177,848",164,159,323,"92,087","85,761","177,848","92,225","85,920","178,145",138,159,297
2814000000,인천광역시 동구 ,"28,236","28,241","56,477","28,220","28,249","56,469",-16,8,-8,"28,220","28,249","56,469","28,509","28,524","57,033",289,275,564,"28,509","28,524","57,033","28,815","28,788","57,603",306,264,570,"28,815","28,788","57,603","28,877","28,876","57,753",62,88,150
2817700000,인천광역시 미추홀구 ,"209,946","207,632","417,578","209,739","207,459","417,198",-207,-173,-380,"209,739","207,459","417,198","209,559","207,382","416,941",-180,-77,-257,"209,559","207,382","416,941","209,925","207,561","417,486",366,179,545,"209,925","207,561","417,486","210,001","207,546","417,547",76,-15,61
2818500000,인천광역시 연수구 ,"202,573","206,864","409,437","202,719","207,095","409,814",146,231,377,"202,719","207,095","409,814","202,816","207,224","410,040",97,129,226,"202,816","207,224","410,040","202,835","207,215","410,050",19,-9,10,"202,835","207,215","410,050","202,911","207,280","410,191",76,65,141
2820000000,인천광역시 남동구 ,"238,057","242,090","480,147","238,041","242,107","480,148",-16,17,1,"238,041","242,107","480,148","237,920","241,954","479,874",-121,-153,-274,"237,920","241,954","479,874","237,781","241,919","479,700",-139,-35,-174,"237,781","241,919","479,700","237,693","241,873","479,566",-88,-46,-134
2823700000,인천광역시 부평구 ,"240,854","249,588","490,442","240,762","249,465","490,227",-92,-123,-215,"240,762","249,465","490,227","240,608","249,293","489,901",-154,-172,-326,"240,608","249,293","489,901","240,311","249,079","489,390",-297,-214,-511,"240,311","249,079","489,390","240,086","249,041","489,127",-225,-38,-263
2824500000,인천광역시 계양구 ,"138,177","139,544","277,721","138,105","139,531","277,636",-72,-13,-85,"138,105","139,531","277,636","137,945","139,427","277,372",-160,-104,-264,"137,945","139,427","277,372","137,825","139,332","277,157",-120,-95,-215,"137,825","139,332","277,157","137,660","139,191","276,851",-165,-141,-306
2826000000,인천광역시 서구 ,"328,995","325,363","654,358","329,495","325,974","655,469",500,611,"1,111","329,495","325,974","655,469","330,017","326,532","656,549",522,558,"1,080","330,017","326,532","656,549","330,517","327,192","657,709",500,660,"1,160","330,517","327,192","657,709","331,126","327,858","658,984",609,666,"1,275"
2871000000,인천광역시 강화군 ,"34,858","34,840","69,698","34,865","34,833","69,698",7,-7,0,"34,865","34,833","69,698","34,880","34,797","69,677",15,-36,-21,"34,880","34,797","69,677","34,835","34,780","69,615",-45,-17,-62,"34,835","34,780","69,615","34,893","34,772","69,665",58,-8,50
2872000000,인천광역시 옹진군 ,"11,224","8,412","19,636","11,164","8,395","19,559",-60,-17,-77,"11,164","8,395","19,559","11,089","8,366","19,455",-75,-29,-104,"11,089","8,366","19,455","11,063","8,362","19,425",-26,-4,-30,"11,063","8,362","19,425","11,052","8,345","19,397",-11,-17,-28
2900000000,광주광역시  ,"686,799","705,214","1,392,013","686,113","704,545","1,390,658",-686,-669,"-1,355","686,113","704,545","1,390,658","685,321","703,914","1,389,235",-792,-631,"-1,423","685,321","703,914","1,389,235","684,400","703,219","1,387,619",-921,-695,"-1,616","684,400","703,219","1,387,619","683,873","702,694","1,386,567",-527,-525,"-1,052"
2911000000,광주광역시 동구 ,"51,344","53,544","104,888","51,283","53,511","104,794",-61,-33,-94,"51,283","53,511","104,794","51,265","53,529","104,794",-18,18,0,"51,265","53,529","104,794","51,201","53,539","104,740",-64,10,-54,"51,201","53,539","104,740","51,202","53,528","104,730",1,-11,-10
2914000000,광주광역시 서구 ,"134,454","140,609","275,063","134,557","140,761","275,318",103,152,255,"134,557","140,761","275,318","134,771","140,959","275,730",214,198,412,"134,771","140,959","275,730","134,793","141,014","275,807",22,55,77,"134,793","141,014","275,807","134,573","140,661","275,234",-220,-353,-573
2915500000,광주광역시 남구 ,"99,143","108,453","207,596","98,961","108,275","207,236",-182,-178,-360,"98,961","108,275","207,236","98,836","108,179","207,015",-125,-96,-221,"98,836","108,179","207,015","98,640","108,063","206,703",-196,-116,-312,"98,640","108,063","206,703","98,448","107,927","206,375",-192,-136,-328
2917000000,광주광역시 북구 ,"206,014","210,848","416,862","205,715","210,547","416,262",-299,-301,-600,"205,715","210,547","416,262","205,266","210,207","415,473",-449,-340,-789,"205,266","210,207","415,473","204,931","209,864","414,795",-335,-343,-678,"204,931","209,864","414,795","205,316","210,264","415,580",385,400,785
2920000000,광주광역시 광산구 ,"195,844","191,760","387,604","195,597","191,451","387,048",-247,-309,-556,"195,597","191,451","387,048","195,183","191,040","386,223",-414,-411,-825,"195,183","191,040","386,223","194,835","190,739","385,574",-348,-301,-649,"194,835","190,739","385,574","194,334","190,314","384,648",-501,-425,-926
3000000000,대전광역시  ,"717,936","722,793","1,440,729","717,710","722,840","1,440,550",-226,47,-179,"717,710","722,840","1,440,550","718,084","723,321","1,441,405",374,481,855,"718,084","723,321","1,441,405","718,151","723,628","1,441,779",67,307,374,"718,151","723,628","1,441,779","718,049","723,638","1,441,687",-102,10,-92
3011000000,대전광역시 동구 ,"110,073","108,591","218,664","109,780","108,329","218,109",-293,-262,-555,"109,780","108,329","218,109","109,786","108,383","218,169",6,54,60,"109,786","108,383","218,169","109,886","108,433","218,319",100,50,150,"109,886","108,433","218,319","109,903","108,459","218,362",17,26,43
3014000000,대전광역시 중구 ,"110,505","115,140","225,645","110,359","115,064","225,423",-146,-76,-222,"110,359","115,064","225,423","110,223","115,027","225,250",-136,-37,-173,"110,223","115,027","225,250","109,988","115,004","224,992",-235,-23,-258,"109,988","115,004","224,992","109,808","114,857","224,665",-180,-147,-327
3017000000,대전광역시 서구 ,"227,049","236,302","463,351","227,044","236,399","463,443",-5,97,92,"227,044","236,399","463,443","227,245","236,618","463,863",201,219,420,"227,245","236,618","463,863","227,069","236,547","463,616",-176,-71,-247,"227,069","236,547","463,616","227,012","236,562","463,574",-57,15,-42
3020000000,대전광역시 유성구 ,"186,220","181,314","367,534","186,645","181,709","368,354",425,395,820,"186,645","181,709","368,354","187,059","182,054","369,113",414,345,759,"187,059","182,054","369,113","187,571","182,491","370,062",512,437,949,"187,571","182,491","370,062","187,882","182,728","370,610",311,237,548
3023000000,대전광역시 대덕구 ,"84,089","81,446","165,535","83,882","81,339","165,221",-207,-107,-314,"83,882","81,339","165,221","83,771","81,239","165,010",-111,-100,-211,"83,771","81,239","165,010","83,637","81,153","164,790",-134,-86,-220,"83,637","81,153","164,790","83,444","81,032","164,476",-193,-121,-314
